matrix_index,block_group
370899307012,370899307012
370899307013,370899307013
370899307021,370899307021
370899307022,370899307022
370899307031,370899307031
370899307032,370899307032
370899307033,370899307033
370899307034,370899307034
370899308001,370899308001
370899308002,370899308002
370899308003,370899308003
370899309001,370899309001
370899309002,370899309002
370899310001,370899310001
370899310002,370899310002
370899310003,370899310003
370899311001,370899311001
370899311002,370899311002
370899312001,370899312001
370899312002,370899312002
370899313001,370899313001
370899313002,370899313002
370899313003,370899313003
370899313004,370899313004
370899314011,370899314011
370899314012,370899314012
370899314021,370899314021
370899314022,370899314022
370899315001,370899315001
370899315002,370899315002
370899315003,370899315003
370899316001,370899316001
370899316002,370899316002
370899316003,370899316003
370899316004,370899316004
370899317001,370899317001
370899317002,370899317002
370899318011,370899318011
370899318012,370899318012
370899318021,370899318021
370899318022,370899318022
370899319011,370899319011
370899319012,370899319012
370899319013,370899319013
370899319021,370899319021
370899319022,370899319022
370899320001,370899320001
370899320002,370899320002
370899320003,370899320003
370899801001,370899801001
370919501011,370919501011
370919501012,370919501012
370919501021,370919501021
370919501022,370919501022
370919501023,370919501023
370919501024,370919501024
370919502011,370919502011
370919502012,370919502012
370919502021,370919502021
370919502022,370919502022
370919503001,370919503001
370919503002,370919503002
370919504011,370919504011
370919504012,370919504012
370919504013,370919504013
370919504021,370919504021
370919504022,370919504022
370919504023,370919504023
370919504024,370919504024
370919800001,370919800001
370939701041,370939701041
370939701042,370939701042
370939701043,370939701043
370939701051,370939701051
370939701052,370939701052
370939701061,370939701061
370939701062,370939701062
370939701063,370939701063
370939701071,370939701071
370939701072,370939701072
370939701073,370939701073
370939701074,370939701074
370939701081,370939701081
370939701082,370939701082
370939701083,370939701083
370939701091,370939701091
370939701092,370939701092
370939702011,370939702011
370939702012,370939702012
370939702013,370939702013
370939702014,370939702014
370939702021,370939702021
370939702022,370939702022
370939703001,370939703001
370939703002,370939703002
370939703003,370939703003
370939703004,370939703004
370939703005,370939703005
370939704011,370939704011
370939704012,370939704012
370939704021,370939704021
370939704022,370939704022
370939704023,370939704023
370939801001,370939801001
370959201011,370959201011
370959201012,370959201012
370959201013,370959201013
370959201021,370959201021
370959201022,370959201022
370959201023,370959201023
370959901000,370959901000
370959902000,370959902000
370970601001,370970601001
370970601002,370970601002
370970601003,370970601003
370970601004,370970601004
370970602001,370970602001
370970602002,370970602002
370970603001,370970603001
370970603002,370970603002
370970603003,370970603003
370970604001,370970604001
370970604002,370970604002
370970604003,370970604003
370970604004,370970604004
370970605001,370970605001
370970605002,370970605002
370970605003,370970605003
370970606011,370970606011
370970606012,370970606012
370970606013,370970606013
370970606021,370970606021
370970606022,370970606022
370970606031,370970606031
370970606032,370970606032
370970607011,370970607011
370970607012,370970607012
370970607021,370970607021
370970607022,370970607022
370970607031,370970607031
370970607032,370970607032
370970608011,370970608011
370970608012,370970608012
370970608013,370970608013
370970608021,370970608021
370970608022,370970608022
370970609011,370970609011
370970609012,370970609012
370970609013,370970609013
370970609014,370970609014
370970609021,370970609021
370970609022,370970609022
370970609023,370970609023
370970609024,370970609024
370970610011,370970610011
370970610012,370970610012
370970610021,370970610021
370970610022,370970610022
370970610023,370970610023
370970610024,370970610024
370970610031,370970610031
370970610032,370970610032
370970610033,370970610033
370970611011,370970611011
370970611012,370970611012
370970611021,370970611021
370970611022,370970611022
370970611023,370970611023
370970611031,370970611031
370970611032,370970611032
370970611041,370970611041
370970611042,370970611042
370970612011,370970612011
370970612012,370970612012
370970612013,370970612013
370970612021,370970612021
370970612022,370970612022
370970612023,370970612023
370970612031,370970612031
370970612032,370970612032
370970612033,370970612033
370970612034,370970612034
370970612041,370970612041
370970612042,370970612042
370970612051,370970612051
370970612052,370970612052
370970612053,370970612053
370970612054,370970612054
370970613011,370970613011
370970613012,370970613012
370970613013,370970613013
370970613021,370970613021
370970613022,370970613022
370970613023,370970613023
370970613031,370970613031
370970613032,370970613032
370970613041,370970613041
370970613042,370970613042
370970613043,370970613043
370970614011,370970614011
370970614012,370970614012
370970614013,370970614013
370970614021,370970614021
370970614022,370970614022
370970614023,370970614023
370970614031,370970614031
370970614032,370970614032
370970614033,370970614033
370970614041,370970614041
370970614042,370970614042
370970614051,370970614051
370970614052,370970614052
370970614061,370970614061
370970614062,370970614062
370970614063,370970614063
370970614064,370970614064
370970614071,370970614071
370970614072,370970614072
370970614081,370970614081
370970614082,370970614082
370970615011,370970615011
370970615012,370970615012
370970615021,370970615021
370970615022,370970615022
370970615031,370970615031
370970615032,370970615032
370970616011,370970616011
370970616012,370970616012
370970616031,370970616031
370970616032,370970616032
370970616033,370970616033
370970616041,370970616041
370970616051,370970616051
370999402001,370999402001
370999402002,370999402002
370999402003,370999402003
370999402004,370999402004
370999502001,370999502001
370999502002,370999502002
370999503001,370999503001
370999503002,370999503002
370999503003,370999503003
370999503004,370999503004
370999504001,370999504001
370999504002,370999504002
370999504003,370999504003
370999505001,370999505001
370999505002,370999505002
370999505003,370999505003
370999506001,370999506001
370999506002,370999506002
370999506003,370999506003
370999506004,370999506004
370999506005,370999506005
370999507001,370999507001
370999507002,370999507002
370999508001,370999508001
370999508002,370999508002
370999509001,370999509001
370999509002,370999509002
371010401011,371010401011
371010401012,371010401012
371010401013,371010401013
371010401021,371010401021
371010401022,371010401022
371010401031,371010401031
371010401032,371010401032
371010402041,371010402041
371010402042,371010402042
371010402043,371010402043
371010402044,371010402044
371010402051,371010402051
371010402052,371010402052
371010402053,371010402053
371010402054,371010402054
371010402061,371010402061
371010402062,371010402062
371010402063,371010402063
371010402064,371010402064
371010402071,371010402071
371010402072,371010402072
371010402073,371010402073
371010402074,371010402074
371010402081,371010402081
371010402082,371010402082
371010402083,371010402083
371010402091,371010402091
371010402092,371010402092
371010402093,371010402093
371010402094,371010402094
371010402101,371010402101
371010402102,371010402102
371010403011,371010403011
371010403012,371010403012
371010403013,371010403013
371010403014,371010403014
371010403031,371010403031
371010403032,371010403032
371010403033,371010403033
371010403034,371010403034
371010403041,371010403041
371010403042,371010403042
371010404001,371010404001
371010404002,371010404002
371010404003,371010404003
371010404004,371010404004
371010405011,371010405011
371010405012,371010405012
371010405013,371010405013
371010405014,371010405014
371010405015,371010405015
371010405021,371010405021
371010405022,371010405022
371010406001,371010406001
371010406002,371010406002
371010407001,371010407001
371010407002,371010407002
371010407003,371010407003
371010408001,371010408001
371010408002,371010408002
371010408003,371010408003
371010409031,371010409031
371010409032,371010409032
371010409033,371010409033
371010409034,371010409034
371010409035,371010409035
371010409041,371010409041
371010409042,371010409042
371010409043,371010409043
371010409051,371010409051
371010409052,371010409052
371010409053,371010409053
