NAME,state,county,tract,block_group,GOID
Cabarrus County,37,025,041202,1,370250412021
Cabarrus County,37,025,041202,2,370250412022
Cabarrus County,37,025,041202,3,370250412023
Cabarrus County,37,025,041301,1,370250413011
Cabarrus County,37,025,041301,2,370250413012
Cabarrus County,37,025,041304,1,370250413041
Cabarrus County,37,025,041304,2,370250413042
Cabarrus County,37,025,041305,1,370250413051
Cabarrus County,37,025,041305,2,370250413052
Cabarrus County,37,025,041306,1,370250413061
Cabarrus County,37,025,041306,2,370250413062
Cabarrus County,37,025,041307,1,370250413071
Cabarrus County,37,025,041307,2,370250413072
Cabarrus County,37,025,041307,3,370250413073
Cabarrus County,37,025,041503,1,370250415031
Cabarrus County,37,025,041504,1,370250415041
Cabarrus County,37,025,041504,2,370250415042
Cabarrus County,37,025,041505,1,370250415051
Cabarrus County,37,025,041505,2,370250415052
Cabarrus County,37,025,041505,3,370250415053
Cabarrus County,37,025,041506,1,370250415061
Cabarrus County,37,025,041506,2,370250415062
Cabarrus County,37,025,041507,1,370250415071
Cabarrus County,37,025,041507,2,370250415072
Cabarrus County,37,025,041602,1,370250416021
Cabarrus County,37,025,041602,2,370250416022
Cabarrus County,37,025,041603,1,370250416031
Cabarrus County,37,025,041603,2,370250416032
Cabarrus County,37,025,041604,1,370250416041
Cabarrus County,37,025,041604,2,370250416042
Cabarrus County,37,025,041604,3,370250416043
Cabarrus County,37,025,041604,4,370250416044
Cabarrus County,37,025,041701,1,370250417011
Cabarrus County,37,025,041701,2,370250417012
Cabarrus County,37,025,041701,3,370250417013
Cabarrus County,37,025,041702,1,370250417021
Cabarrus County,37,025,041702,2,370250417022
Cabarrus County,37,025,041702,3,370250417023
Cabarrus County,37,025,041901,1,370250419011
Cabarrus County,37,025,041901,2,370250419012
Cabarrus County,37,025,041902,1,370250419021
Cabarrus County,37,025,041902,2,370250419022
Cabarrus County,37,025,041902,3,370250419023
Cabarrus County,37,025,042000,1,370250420001
Cabarrus County,37,025,042000,2,370250420002
Cabarrus County,37,025,042000,3,370250420003
Cabarrus County,37,025,042101,1,370250421011
Cabarrus County,37,025,042101,2,370250421012
Cabarrus County,37,025,042101,3,370250421013
Cabarrus County,37,025,042101,4,370250421014
Cabarrus County,37,025,042102,1,370250421021
Cabarrus County,37,025,042102,2,370250421022
Cabarrus County,37,025,042201,1,370250422011
Cabarrus County,37,025,042201,2,370250422012
Cabarrus County,37,025,042201,3,370250422013
Cabarrus County,37,025,042202,1,370250422021
Cabarrus County,37,025,042202,2,370250422022
Cabarrus County,37,025,042202,3,370250422023
Cabarrus County,37,025,042300,1,370250423001
Cabarrus County,37,025,042300,2,370250423002
Cabarrus County,37,025,042300,3,370250423003
Cabarrus County,37,025,042401,1,370250424011
Cabarrus County,37,025,042401,2,370250424012
Cabarrus County,37,025,042402,1,370250424021
Cabarrus County,37,025,042402,2,370250424022
Cabarrus County,37,025,042402,3,370250424023
Cabarrus County,37,025,042402,4,370250424024
Cabarrus County,37,025,042501,1,370250425011
Cabarrus County,37,025,042501,2,370250425012
Cabarrus County,37,025,042502,1,370250425021
Cabarrus County,37,025,042502,2,370250425022
Cabarrus County,37,025,042503,1,370250425031
Cabarrus County,37,025,042503,2,370250425032
Cabarrus County,37,025,042504,1,370250425041
Cabarrus County,37,025,042601,1,370250426011
Cabarrus County,37,025,042601,2,370250426012
Cabarrus County,37,025,042601,3,370250426013
Cabarrus County,37,025,042602,1,370250426021
Cabarrus County,37,025,042602,2,370250426022
Cabarrus County,37,025,042603,1,370250426031
Cabarrus County,37,025,042603,2,370250426032
Cabarrus County,37,025,042603,3,370250426033
Cabarrus County,37,025,042603,4,370250426034
Cabarrus County,37,025,042604,1,370250426041
Cabarrus County,37,025,042604,2,370250426042
Cabarrus County,37,025,042604,3,370250426043
Caldwell County,37,027,030100,1,370270301001
Caldwell County,37,027,030100,2,370270301002
Caldwell County,37,027,030100,3,370270301003
Caldwell County,37,027,030100,4,370270301004
Caldwell County,37,027,030100,5,370270301005
Caldwell County,37,027,030100,6,370270301006
Caldwell County,37,027,030200,1,370270302001
Caldwell County,37,027,030200,2,370270302002
Caldwell County,37,027,030200,3,370270302003
Caldwell County,37,027,030200,4,370270302004
Caldwell County,37,027,030300,1,370270303001
Caldwell County,37,027,030300,2,370270303002
Caldwell County,37,027,030300,3,370270303003
Caldwell County,37,027,030300,4,370270303004
Caldwell County,37,027,030400,1,370270304001
Caldwell County,37,027,030400,2,370270304002
Caldwell County,37,027,030400,3,370270304003
Caldwell County,37,027,030400,4,370270304004
Caldwell County,37,027,030500,1,370270305001
Caldwell County,37,027,030500,2,370270305002
Caldwell County,37,027,030500,3,370270305003
Caldwell County,37,027,030600,1,370270306001
Caldwell County,37,027,030600,2,370270306002
Caldwell County,37,027,030600,3,370270306003
Caldwell County,37,027,030700,1,370270307001
Caldwell County,37,027,030700,2,370270307002
Caldwell County,37,027,030700,3,370270307003
Caldwell County,37,027,030700,4,370270307004
Caldwell County,37,027,030700,5,370270307005
Caldwell County,37,027,030801,1,370270308011
Caldwell County,37,027,030801,2,370270308012
Caldwell County,37,027,030802,1,370270308021
Caldwell County,37,027,030802,2,370270308022
Caldwell County,37,027,030802,3,370270308023
Caldwell County,37,027,030900,1,370270309001
Caldwell County,37,027,030900,2,370270309002
Caldwell County,37,027,030900,3,370270309003
Caldwell County,37,027,030900,4,370270309004
Caldwell County,37,027,031000,1,370270310001
Caldwell County,37,027,031000,2,370270310002
Caldwell County,37,027,031000,3,370270310003
Caldwell County,37,027,031100,1,370270311001
Caldwell County,37,027,031100,2,370270311002
Caldwell County,37,027,031100,3,370270311003
Caldwell County,37,027,031100,4,370270311004
Caldwell County,37,027,031201,1,370270312011
Caldwell County,37,027,031201,2,370270312012
Caldwell County,37,027,031201,3,370270312013
Caldwell County,37,027,031201,4,370270312014
Caldwell County,37,027,031202,1,370270312021
Caldwell County,37,027,031202,2,370270312022
Caldwell County,37,027,031301,1,370270313011
Caldwell County,37,027,031301,2,370270313012
Caldwell County,37,027,031302,1,370270313021
Caldwell County,37,027,031302,2,370270313022
Caldwell County,37,027,031302,3,370270313023
Caldwell County,37,027,031401,1,370270314011
Caldwell County,37,027,031401,2,370270314012
Caldwell County,37,027,031402,1,370270314021
Caldwell County,37,027,031402,2,370270314022
Caldwell County,37,027,031402,3,370270314023
Caldwell County,37,027,031403,1,370270314031
Caldwell County,37,027,031403,2,370270314032
Camden County,37,029,950101,1,370299501011
Camden County,37,029,950101,2,370299501012
Camden County,37,029,950102,0,370299501020
Camden County,37,029,950102,1,370299501021
Camden County,37,029,950102,2,370299501022
Camden County,37,029,950102,3,370299501023
Carteret County,37,031,970101,1,370319701011
Carteret County,37,031,970102,1,370319701021
Carteret County,37,031,970102,2,370319701022
Carteret County,37,031,970102,3,370319701023
Carteret County,37,031,970103,1,370319701031
Carteret County,37,031,970103,2,370319701032
Carteret County,37,031,970103,3,370319701033
Carteret County,37,031,970200,1,370319702001
Carteret County,37,031,970200,2,370319702002
Carteret County,37,031,970301,1,370319703011
Carteret County,37,031,970301,2,370319703012
Carteret County,37,031,970301,3,370319703013
Carteret County,37,031,970304,1,370319703041
Carteret County,37,031,970304,2,370319703042
Carteret County,37,031,970305,1,370319703051
Carteret County,37,031,970305,2,370319703052
Carteret County,37,031,970401,1,370319704011
Carteret County,37,031,970402,1,370319704021
Carteret County,37,031,970403,1,370319704031
Carteret County,37,031,970403,2,370319704032
Carteret County,37,031,970501,1,370319705011
Carteret County,37,031,970501,2,370319705012
Carteret County,37,031,970502,1,370319705021
Carteret County,37,031,970502,2,370319705022
Carteret County,37,031,970503,1,370319705031
Carteret County,37,031,970503,2,370319705032
Carteret County,37,031,970504,1,370319705041
Carteret County,37,031,970504,2,370319705042
Carteret County,37,031,970601,1,370319706011
Carteret County,37,031,970602,1,370319706021
Carteret County,37,031,970603,1,370319706031
Carteret County,37,031,970606,1,370319706061
Carteret County,37,031,970606,2,370319706062
Carteret County,37,031,970606,3,370319706063
Carteret County,37,031,970701,1,370319707011
Carteret County,37,031,970702,1,370319707021
Carteret County,37,031,970702,2,370319707022
Carteret County,37,031,970703,1,370319707031
Carteret County,37,031,970703,2,370319707032
Carteret County,37,031,970703,3,370319707033
Carteret County,37,031,970703,4,370319707034
Carteret County,37,031,970704,1,370319707041
Carteret County,37,031,970704,2,370319707042
Carteret County,37,031,970801,1,370319708011
Carteret County,37,031,970801,2,370319708012
Carteret County,37,031,970801,3,370319708013
Carteret County,37,031,970804,1,370319708041
Carteret County,37,031,970804,2,370319708042
Carteret County,37,031,970804,3,370319708043
Carteret County,37,031,970805,1,370319708051
Carteret County,37,031,970806,1,370319708061
Carteret County,37,031,970806,2,370319708062
Carteret County,37,031,970806,3,370319708063
Carteret County,37,031,970903,1,370319709031
Carteret County,37,031,970904,1,370319709041
Carteret County,37,031,970904,2,370319709042
Carteret County,37,031,971003,1,370319710031
Carteret County,37,031,971003,2,370319710032
Carteret County,37,031,971103,1,370319711031
Carteret County,37,031,971103,2,370319711032
Carteret County,37,031,980100,1,370319801001
Carteret County,37,031,990100,0,370319901000
Carteret County,37,031,990200,0,370319902000
Caswell County,37,033,930100,1,370339301001
Caswell County,37,033,930100,2,370339301002
Caswell County,37,033,930200,1,370339302001
Caswell County,37,033,930200,2,370339302002
Caswell County,37,033,930200,3,370339302003
Caswell County,37,033,930200,4,370339302004
Caswell County,37,033,930300,1,370339303001
Caswell County,37,033,930300,2,370339303002
Caswell County,37,033,930300,3,370339303003
Caswell County,37,033,930400,1,370339304001
Caswell County,37,033,930400,2,370339304002
Caswell County,37,033,930500,1,370339305001
Caswell County,37,033,930500,2,370339305002
Caswell County,37,033,930500,3,370339305003
Caswell County,37,033,930600,1,370339306001
Caswell County,37,033,930600,2,370339306002
Caswell County,37,033,930600,3,370339306003
Caswell County,37,033,930600,4,370339306004
Catawba County,37,035,010101,1,370350101011
Catawba County,37,035,010101,2,370350101012
Catawba County,37,035,010101,3,370350101013
Catawba County,37,035,010101,4,370350101014
Catawba County,37,035,010102,1,370350101021
Catawba County,37,035,010102,2,370350101022
Catawba County,37,035,010102,3,370350101023
Catawba County,37,035,010201,1,370350102011
Catawba County,37,035,010201,2,370350102012
Catawba County,37,035,010201,3,370350102013
Catawba County,37,035,010203,1,370350102031
Catawba County,37,035,010203,2,370350102032
Catawba County,37,035,010204,1,370350102041
Catawba County,37,035,010204,2,370350102042
Catawba County,37,035,010204,3,370350102043
Catawba County,37,035,010301,1,370350103011
Catawba County,37,035,010301,2,370350103012
Catawba County,37,035,010301,3,370350103013
Catawba County,37,035,010302,1,370350103021
Catawba County,37,035,010302,2,370350103022
Catawba County,37,035,010302,3,370350103023
Catawba County,37,035,010302,4,370350103024
Catawba County,37,035,010303,1,370350103031
Catawba County,37,035,010303,2,370350103032
Catawba County,37,035,010304,1,370350103041
Catawba County,37,035,010304,2,370350103042
Catawba County,37,035,010304,3,370350103043
Catawba County,37,035,010402,1,370350104021
Catawba County,37,035,010402,2,370350104022
Catawba County,37,035,010402,3,370350104023
Catawba County,37,035,010403,1,370350104031
Catawba County,37,035,010403,2,370350104032
Catawba County,37,035,010404,1,370350104041
Catawba County,37,035,010404,2,370350104042
Catawba County,37,035,010501,1,370350105011
Catawba County,37,035,010501,2,370350105012
Catawba County,37,035,010502,1,370350105021
Catawba County,37,035,010502,2,370350105022
Catawba County,37,035,010600,1,370350106001
Catawba County,37,035,010600,2,370350106002
Catawba County,37,035,010600,3,370350106003
Catawba County,37,035,010600,4,370350106004
Catawba County,37,035,010700,1,370350107001
Catawba County,37,035,010700,2,370350107002
Catawba County,37,035,010700,3,370350107003
Catawba County,37,035,010900,1,370350109001
Catawba County,37,035,010900,2,370350109002
Catawba County,37,035,011000,1,370350110001
Catawba County,37,035,011000,2,370350110002
Catawba County,37,035,011101,1,370350111011
Catawba County,37,035,011101,2,370350111012
Catawba County,37,035,011102,1,370350111021
Catawba County,37,035,011102,2,370350111022
Catawba County,37,035,011102,3,370350111023
Catawba County,37,035,011102,4,370350111024
Catawba County,37,035,011200,1,370350112001
Catawba County,37,035,011200,2,370350112002
Catawba County,37,035,011200,3,370350112003
Catawba County,37,035,011200,4,370350112004
Catawba County,37,035,011300,1,370350113001
Catawba County,37,035,011300,2,370350113002
Catawba County,37,035,011300,3,370350113003
Catawba County,37,035,011401,1,370350114011
Catawba County,37,035,011401,2,370350114012
Catawba County,37,035,011401,3,370350114013
Catawba County,37,035,011402,1,370350114021
Catawba County,37,035,011402,2,370350114022
Catawba County,37,035,011402,3,370350114023
Catawba County,37,035,011501,1,370350115011
Catawba County,37,035,011501,2,370350115012
Catawba County,37,035,011501,3,370350115013
Catawba County,37,035,011503,1,370350115031
Catawba County,37,035,011503,2,370350115032
Catawba County,37,035,011505,1,370350115051
Catawba County,37,035,011505,2,370350115052
Catawba County,37,035,011506,1,370350115061
Catawba County,37,035,011506,2,370350115062
Catawba County,37,035,011601,1,370350116011
Catawba County,37,035,011601,2,370350116012
Catawba County,37,035,011601,3,370350116013
Catawba County,37,035,011602,1,370350116021
Catawba County,37,035,011602,2,370350116022
Catawba County,37,035,011602,3,370350116023
Catawba County,37,035,011602,4,370350116024
Catawba County,37,035,011701,1,370350117011
Catawba County,37,035,011701,2,370350117012
Catawba County,37,035,011701,3,370350117013
Catawba County,37,035,011702,1,370350117021
Catawba County,37,035,011702,2,370350117022
Catawba County,37,035,011702,3,370350117023
Catawba County,37,035,011702,4,370350117024
